Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	negative regulation of smooth muscle cell proliferation (GO:0048662)	1/33	1.137594e-01	2.282020e-01	0	0	8.634983e+00	1.876960e+01	CDKN1A
GO_Biological_Process_2021	mitotic G2 DNA damage checkpoint signaling (GO:0007095)	1/33	1.137594e-01	2.282020e-01	0	0	8.634983e+00	1.876960e+01	CDKN1A
GO_Biological_Process_2021	regulation of keratinocyte differentiation (GO:0045616)	1/34	1.169995e-01	2.339990e-01	0	0	8.372896e+00	1.796476e+01	ROCK2
GO_Biological_Process_2021	regulation of autophagosome assembly (GO:2000785)	1/35	1.202279e-01	2.369571e-01	0	0	8.126225e+00	1.721432e+01	FEZ2
GO_Biological_Process_2021	blood vessel diameter maintenance (GO:0097746)	1/35	1.202279e-01	2.369571e-01	0	0	8.126225e+00	1.721432e+01	ROCK2
GO_Biological_Process_2021	positive regulation of reproductive process (GO:2000243)	1/35	1.202279e-01	2.369571e-01	0	0	8.126225e+00	1.721432e+01	INHBA
GO_Biological_Process_2021	regulation of muscle cell differentiation (GO:0051147)	1/35	1.202279e-01	2.369571e-01	0	0	8.126225e+00	1.721432e+01	ZBED6
GO_Biological_Process_2021	heart development (GO:0007507)	2/164	1.206451e-01	2.369571e-01	0	0	3.436794e+00	7.268482e+00	KAT2B;CDKN1A
GO_Biological_Process_2021	negative regulation of cellular protein localization (GO:1903828)	1/36	1.234447e-01	2.369571e-01	0	0	7.893651e+00	1.651322e+01	ROCK2
GO_Biological_Process_2021	negative regulation of DNA metabolic process (GO:0051053)	1/36	1.234447e-01	2.369571e-01	0	0	7.893651e+00	1.651322e+01	CDKN1A
GO_Biological_Process_2021	aortic valve development (GO:0003176)	1/36	1.234447e-01	2.369571e-01	0	0	7.893651e+00	1.651322e+01	ROCK2
GO_Biological_Process_2021	regulation of cell cycle G1/S phase transition (GO:1902806)	1/36	1.234447e-01	2.369571e-01	0	0	7.893651e+00	1.651322e+01	CDKN1A
GO_Biological_Process_2021	positive regulation of mitotic nuclear division (GO:0045840)	1/36	1.234447e-01	2.369571e-01	0	0	7.893651e+00	1.651322e+01	PHIP
GO_Biological_Process_2021	transition metal ion transport (GO:0000041)	1/36	1.234447e-01	2.369571e-01	0	0	7.893651e+00	1.651322e+01	SLC30A8
GO_Biological_Process_2021	embryonic limb morphogenesis (GO:0030326)	1/36	1.234447e-01	2.369571e-01	0	0	7.893651e+00	1.651322e+01	CYP26B1
GO_Biological_Process_2021	endoderm formation (GO:0001706)	1/36	1.234447e-01	2.369571e-01	0	0	7.893651e+00	1.651322e+01	INHBA
GO_Biological_Process_2021	regulation of protein import into nucleus (GO:0042306)	1/36	1.234447e-01	2.369571e-01	0	0	7.893651e+00	1.651322e+01	EFCAB7
GO_Biological_Process_2021	DNA-templated transcription, initiation (GO:0006352)	2/168	1.254793e-01	2.383159e-01	0	0	3.353301e+00	6.960159e+00	KAT2B;NR1D2
GO_Biological_Process_2021	regulation of transport (GO:0051049)	1/37	1.266499e-01	2.383159e-01	0	0	7.673997e+00	1.585700e+01	SLC30A8
GO_Biological_Process_2021	regulation of vascular associated smooth muscle cell proliferation (GO:1904705)	1/37	1.266499e-01	2.383159e-01	0	0	7.673997e+00	1.585700e+01	CDKN1A
GO_Biological_Process_2021	glutamine family amino acid metabolic process (GO:0009064)	1/37	1.266499e-01	2.383159e-01	0	0	7.673997e+00	1.585700e+01	DDAH1
GO_Biological_Process_2021	regulation of erythrocyte differentiation (GO:0045646)	1/37	1.266499e-01	2.383159e-01	0	0	7.673997e+00	1.585700e+01	INHBA
GO_Biological_Process_2021	positive regulation of myeloid cell differentiation (GO:0045639)	1/37	1.266499e-01	2.383159e-01	0	0	7.673997e+00	1.585700e+01	INHBA
GO_Biological_Process_2021	negative regulation of stress-activated MAPK cascade (GO:0032873)	1/37	1.266499e-01	2.383159e-01	0	0	7.673997e+00	1.585700e+01	DACT1
GO_Biological_Process_2021	actin-myosin filament sliding (GO:0033275)	1/38	1.298436e-01	2.402645e-01	0	0	7.466216e+00	1.524172e+01	MYH8
GO_Biological_Process_2021	response to cAMP (GO:0051591)	1/38	1.298436e-01	2.402645e-01	0	0	7.466216e+00	1.524172e+01	HCN1
GO_Biological_Process_2021	positive regulation of insulin secretion (GO:0032024)	1/38	1.298436e-01	2.402645e-01	0	0	7.466216e+00	1.524172e+01	SLC30A8
GO_Biological_Process_2021	connective tissue development (GO:0061448)	1/38	1.298436e-01	2.402645e-01	0	0	7.466216e+00	1.524172e+01	ARID5B
GO_Biological_Process_2021	mRNA destabilization (GO:0061157)	1/38	1.298436e-01	2.402645e-01	0	0	7.466216e+00	1.524172e+01	ROCK2
GO_Biological_Process_2021	muscle filament sliding (GO:0030049)	1/38	1.298436e-01	2.402645e-01	0	0	7.466216e+00	1.524172e+01	MYH8
GO_Biological_Process_2021	negative regulation of transcription, DNA-templated (GO:0045892)	6/948	1.318752e-01	2.421285e-01	0	0	1.804829e+00	3.656402e+00	CDKN2A;ARID5B;NR1D2;ZBED6;ZNF25;DACT1
GO_Biological_Process_2021	protein monoubiquitination (GO:0006513)	1/39	1.330257e-01	2.421285e-01	0	0	7.269371e+00	1.466387e+01	RNF20
GO_Biological_Process_2021	regulation of cellular component biogenesis (GO:0044087)	1/39	1.330257e-01	2.421285e-01	0	0	7.269371e+00	1.466387e+01	ROCK2
GO_Biological_Process_2021	odontogenesis (GO:0042476)	1/39	1.330257e-01	2.421285e-01	0	0	7.269371e+00	1.466387e+01	INHBA
GO_Biological_Process_2021	regulation of nitric-oxide synthase activity (GO:0050999)	1/39	1.330257e-01	2.421285e-01	0	0	7.269371e+00	1.466387e+01	DDAH1
GO_Biological_Process_2021	protein acylation (GO:0043543)	1/39	1.330257e-01	2.421285e-01	0	0	7.269371e+00	1.466387e+01	KAT2B
GO_Biological_Process_2021	negative regulation of cell-substrate adhesion (GO:0010812)	1/40	1.361963e-01	2.439119e-01	0	0	7.082621e+00	1.412032e+01	CDKN2A
GO_Biological_Process_2021	fatty acid derivative biosynthetic process (GO:1901570)	1/40	1.361963e-01	2.439119e-01	0	0	7.082621e+00	1.412032e+01	HPGD
GO_Biological_Process_2021	autophagy of mitochondrion (GO:0000422)	1/40	1.361963e-01	2.439119e-01	0	0	7.082621e+00	1.412032e+01	SPATA18
GO_Biological_Process_2021	bone development (GO:0060348)	1/40	1.361963e-01	2.439119e-01	0	0	7.082621e+00	1.412032e+01	CYP26B1
GO_Biological_Process_2021	stem cell differentiation (GO:0048863)	1/40	1.361963e-01	2.439119e-01	0	0	7.082621e+00	1.412032e+01	NELFB
GO_Biological_Process_2021	synaptic vesicle exocytosis (GO:0016079)	1/40	1.361963e-01	2.439119e-01	0	0	7.082621e+00	1.412032e+01	UNC13C
GO_Biological_Process_2021	protein stabilization (GO:0050821)	2/179	1.390053e-01	2.475784e-01	0	0	3.143153e+00	6.202205e+00	USP13;CDKN1A
GO_Biological_Process_2021	regulation of viral transcription (GO:0046782)	1/41	1.393555e-01	2.475784e-01	0	0	6.905208e+00	1.360828e+01	NELFB
GO_Biological_Process_2021	carboxylic acid transmembrane transport (GO:1905039)	1/41	1.393555e-01	2.475784e-01	0	0	6.905208e+00	1.360828e+01	SLC38A2
GO_Biological_Process_2021	histone H3 acetylation (GO:0043966)	1/42	1.425033e-01	2.511668e-01	0	0	6.736450e+00	1.312523e+01	KAT2B
GO_Biological_Process_2021	skeletal system morphogenesis (GO:0048705)	1/42	1.425033e-01	2.511668e-01	0	0	6.736450e+00	1.312523e+01	CYP26B1
GO_Biological_Process_2021	ceramide biosynthetic process (GO:0046513)	1/42	1.425033e-01	2.511668e-01	0	0	6.736450e+00	1.312523e+01	SPTLC3
GO_Biological_Process_2021	anion transport (GO:0006820)	1/43	1.456397e-01	2.540140e-01	0	0	6.575728e+00	1.266892e+01	SLC22A12
GO_Biological_Process_2021	positive regulation of peptide hormone secretion (GO:0090277)	1/43	1.456397e-01	2.540140e-01	0	0	6.575728e+00	1.266892e+01	SLC30A8
GO_Biological_Process_2021	male gonad development (GO:0008584)	1/43	1.456397e-01	2.540140e-01	0	0	6.575728e+00	1.266892e+01	INHBA
GO_Biological_Process_2021	development of primary male sexual characteristics (GO:0046546)	1/43	1.456397e-01	2.540140e-01	0	0	6.575728e+00	1.266892e+01	INHBA
GO_Biological_Process_2021	positive regulation of mRNA catabolic process (GO:0061014)	1/44	1.487649e-01	2.581167e-01	0	0	6.422481e+00	1.223732e+01	ROCK2
GO_Biological_Process_2021	positive regulation of stress fiber assembly (GO:0051496)	1/44	1.487649e-01	2.581167e-01	0	0	6.422481e+00	1.223732e+01	ROCK2
GO_Biological_Process_2021	amino acid transmembrane transport (GO:0003333)	1/45	1.518787e-01	2.601410e-01	0	0	6.276199e+00	1.182858e+01	SLC38A2
GO_Biological_Process_2021	positive regulation of Notch signaling pathway (GO:0045747)	1/45	1.518787e-01	2.601410e-01	0	0	6.276199e+00	1.182858e+01	KAT2B
GO_Biological_Process_2021	cellular response to radiation (GO:0071478)	1/45	1.518787e-01	2.601410e-01	0	0	6.276199e+00	1.182858e+01	CDKN1A
GO_Biological_Process_2021	positive regulation of RNA metabolic process (GO:0051254)	1/45	1.518787e-01	2.601410e-01	0	0	6.276199e+00	1.182858e+01	SLC38A2
GO_Biological_Process_2021	mitotic G2/M transition checkpoint (GO:0044818)	1/45	1.518787e-01	2.601410e-01	0	0	6.276199e+00	1.182858e+01	CDKN1A
GO_Biological_Process_2021	positive regulation of protein phosphorylation (GO:0001934)	3/371	1.537976e-01	2.607747e-01	0	0	2.277834e+00	4.264373e+00	CDKN1A;ROCK2;INHBA
GO_Biological_Process_2021	negative regulation of cell differentiation (GO:0045596)	2/191	1.541054e-01	2.607747e-01	0	0	2.941799e+00	5.501512e+00	NELFB;ZBED6
GO_Biological_Process_2021	erythrocyte differentiation (GO:0030218)	1/46	1.549813e-01	2.607747e-01	0	0	6.136420e+00	1.144105e+01	INHBA
GO_Biological_Process_2021	alpha-amino acid metabolic process (GO:1901605)	1/46	1.549813e-01	2.607747e-01	0	0	6.136420e+00	1.144105e+01	DDAH1
GO_Biological_Process_2021	regulation of fibroblast proliferation (GO:0048145)	1/46	1.549813e-01	2.607747e-01	0	0	6.136420e+00	1.144105e+01	CDKN1A
GO_Biological_Process_2021	positive regulation of nucleocytoplasmic transport (GO:0046824)	1/46	1.549813e-01	2.607747e-01	0	0	6.136420e+00	1.144105e+01	EFCAB7
GO_Biological_Process_2021	positive regulation of response to stimulus (GO:0048584)	1/46	1.549813e-01	2.607747e-01	0	0	6.136420e+00	1.144105e+01	CDKN2A
GO_Biological_Process_2021	epithelial to mesenchymal transition (GO:0001837)	1/47	1.580728e-01	2.646431e-01	0	0	6.002717e+00	1.107321e+01	ROCK2
GO_Biological_Process_2021	positive regulation of pathway-restricted SMAD protein phosphorylation (GO:0010862)	1/47	1.580728e-01	2.646431e-01	0	0	6.002717e+00	1.107321e+01	INHBA
GO_Biological_Process_2021	protein localization to membrane (GO:0072657)	2/195	1.592091e-01	2.658792e-01	0	0	2.880245e+00	5.292557e+00	ROCK2;EPB41L3
GO_Biological_Process_2021	cellular response to ionizing radiation (GO:0071479)	1/48	1.611530e-01	2.671222e-01	0	0	5.874704e+00	1.072369e+01	CDKN1A
GO_Biological_Process_2021	myelination (GO:0042552)	1/48	1.611530e-01	2.671222e-01	0	0	5.874704e+00	1.072369e+01	EPB41L3
GO_Biological_Process_2021	regulation of protein metabolic process (GO:0051246)	1/48	1.611530e-01	2.671222e-01	0	0	5.874704e+00	1.072369e+01	ROCK2
GO_Biological_Process_2021	response to glucose (GO:0009749)	1/49	1.642222e-01	2.695342e-01	0	0	5.752025e+00	1.039123e+01	SLC30A8
GO_Biological_Process_2021	regulation of cellular protein metabolic process (GO:0032268)	1/49	1.642222e-01	2.695342e-01	0	0	5.752025e+00	1.039123e+01	INHBA
GO_Biological_Process_2021	positive regulation of reactive oxygen species metabolic process (GO:2000379)	1/49	1.642222e-01	2.695342e-01	0	0	5.752025e+00	1.039123e+01	CDKN1A
GO_Biological_Process_2021	mitotic cytokinesis (GO:0000281)	1/49	1.642222e-01	2.695342e-01	0	0	5.752025e+00	1.039123e+01	ROCK2
GO_Biological_Process_2021	positive regulation of macromolecule metabolic process (GO:0010604)	3/384	1.651944e-01	2.704653e-01	0	0	2.198650e+00	3.958961e+00	ROCK2;INHBA;SLC38A2
GO_Biological_Process_2021	amino acid transport (GO:0006865)	1/50	1.672803e-01	2.718813e-01	0	0	5.634354e+00	1.007470e+01	SLC38A2
GO_Biological_Process_2021	regulation of cellular component movement (GO:0051270)	1/50	1.672803e-01	2.718813e-01	0	0	5.634354e+00	1.007470e+01	ROCK2
GO_Biological_Process_2021	chloride transmembrane transport (GO:1902476)	1/50	1.672803e-01	2.718813e-01	0	0	5.634354e+00	1.007470e+01	GABRB2
GO_Biological_Process_2021	blood circulation (GO:0008015)	1/51	1.703273e-01	2.737747e-01	0	0	5.521389e+00	9.773042e+00	ROCK2
GO_Biological_Process_2021	gonad development (GO:0008406)	1/51	1.703273e-01	2.737747e-01	0	0	5.521389e+00	9.773042e+00	INHBA
GO_Biological_Process_2021	mesenchymal cell differentiation (GO:0048762)	1/51	1.703273e-01	2.737747e-01	0	0	5.521389e+00	9.773042e+00	ROCK2
GO_Biological_Process_2021	positive regulation of actin filament bundle assembly (GO:0032233)	1/51	1.703273e-01	2.737747e-01	0	0	5.521389e+00	9.773042e+00	ROCK2
GO_Biological_Process_2021	negative regulation of cellular biosynthetic process (GO:0031327)	1/52	1.733634e-01	2.737747e-01	0	0	5.412854e+00	9.485299e+00	ROCK2
GO_Biological_Process_2021	amide biosynthetic process (GO:0043604)	1/52	1.733634e-01	2.737747e-01	0	0	5.412854e+00	9.485299e+00	SPTLC3
GO_Biological_Process_2021	response to peptide hormone (GO:0043434)	1/52	1.733634e-01	2.737747e-01	0	0	5.412854e+00	9.485299e+00	ROCK2
GO_Biological_Process_2021	negative regulation of protein-containing complex assembly (GO:0031333)	1/52	1.733634e-01	2.737747e-01	0	0	5.412854e+00	9.485299e+00	DACT1
GO_Biological_Process_2021	positive regulation of protein localization to cell periphery (GO:1904377)	1/52	1.733634e-01	2.737747e-01	0	0	5.412854e+00	9.485299e+00	EFCAB7
GO_Biological_Process_2021	cilium movement (GO:0003341)	1/52	1.733634e-01	2.737747e-01	0	0	5.412854e+00	9.485299e+00	CFAP61
GO_Biological_Process_2021	myeloid cell differentiation (GO:0030099)	1/52	1.733634e-01	2.737747e-01	0	0	5.412854e+00	9.485299e+00	INHBA
GO_Biological_Process_2021	plasma membrane bounded cell projection morphogenesis (GO:0120039)	1/52	1.733634e-01	2.737747e-01	0	0	5.412854e+00	9.485299e+00	EPB41L3
GO_Biological_Process_2021	regulation of cyclin-dependent protein kinase activity (GO:1904029)	1/54	1.794026e-01	2.806579e-01	0	0	5.208071e+00	8.948106e+00	CDKN1A
GO_Biological_Process_2021	regulation of focal adhesion assembly (GO:0051893)	1/54	1.794026e-01	2.806579e-01	0	0	5.208071e+00	8.948106e+00	ROCK2
GO_Biological_Process_2021	striated muscle contraction (GO:0006941)	1/54	1.794026e-01	2.806579e-01	0	0	5.208071e+00	8.948106e+00	MYH8
GO_Biological_Process_2021	regulation of megakaryocyte differentiation (GO:0045652)	1/54	1.794026e-01	2.806579e-01	0	0	5.208071e+00	8.948106e+00	KAT2B
GO_Biological_Process_2021	ceramide metabolic process (GO:0006672)	1/55	1.824059e-01	2.846896e-01	0	0	5.111368e+00	8.697100e+00	SPTLC3
GO_Biological_Process_2021	Rho protein signal transduction (GO:0007266)	1/56	1.853983e-01	2.880142e-01	0	0	5.018182e+00	8.456884e+00	ROCK2
GO_Biological_Process_2021	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)	1/56	1.853983e-01	2.880142e-01	0	0	5.018182e+00	8.456884e+00	CDKN1A
GO_Biological_Process_2021	regulation of reactive oxygen species metabolic process (GO:2000377)	1/57	1.883800e-01	2.892823e-01	0	0	4.928323e+00	8.226822e+00	CDKN1A
GO_Biological_Process_2021	positive regulation of gene expression, epigenetic (GO:0045815)	1/57	1.883800e-01	2.892823e-01	0	0	4.928323e+00	8.226822e+00	KAT2B
GO_Biological_Process_2021	carboxylic acid transport (GO:0046942)	1/57	1.883800e-01	2.892823e-01	0	0	4.928323e+00	8.226822e+00	SLC38A2
GO_Biological_Process_2021	icosanoid metabolic process (GO:0006690)	1/57	1.883800e-01	2.892823e-01	0	0	4.928323e+00	8.226822e+00	HPGD
GO_Biological_Process_2021	regulation of mitotic nuclear division (GO:0007088)	1/57	1.883800e-01	2.892823e-01	0	0	4.928323e+00	8.226822e+00	PHIP
GO_Biological_Process_2021	cellular response to lipid (GO:0071396)	2/219	1.904308e-01	2.905054e-01	0	0	2.558577e+00	4.243315e+00	ROCK2;SPP1
GO_Biological_Process_2021	positive regulation of protein binding (GO:0032092)	1/58	1.913508e-01	2.905054e-01	0	0	4.841618e+00	8.006325e+00	DACT1
GO_Biological_Process_2021	chordate embryonic development (GO:0043009)	1/58	1.913508e-01	2.905054e-01	0	0	4.841618e+00	8.006325e+00	DACT1
GO_Biological_Process_2021	membrane lipid biosynthetic process (GO:0046467)	1/58	1.913508e-01	2.905054e-01	0	0	4.841618e+00	8.006325e+00	SPTLC3
GO_Biological_Process_2021	regulation of pathway-restricted SMAD protein phosphorylation (GO:0060393)	1/58	1.913508e-01	2.905054e-01	0	0	4.841618e+00	8.006325e+00	INHBA
GO_Biological_Process_2021	mitotic DNA damage checkpoint signaling (GO:0044773)	1/59	1.943110e-01	2.936646e-01	0	0	4.757902e+00	7.794849e+00	CDKN1A
GO_Biological_Process_2021	phospholipid transport (GO:0015914)	1/59	1.943110e-01	2.936646e-01	0	0	4.757902e+00	7.794849e+00	ATP11B
GO_Biological_Process_2021	response to organic cyclic compound (GO:0014070)	1/60	1.972605e-01	2.954484e-01	0	0	4.677024e+00	7.591888e+00	SPP1
GO_Biological_Process_2021	cellular protein catabolic process (GO:0044257)	1/60	1.972605e-01	2.954484e-01	0	0	4.677024e+00	7.591888e+00	SPATA18
GO_Biological_Process_2021	Notch signaling pathway (GO:0007219)	1/60	1.972605e-01	2.954484e-01	0	0	4.677024e+00	7.591888e+00	KAT2B
GO_Biological_Process_2021	peptidyl-threonine phosphorylation (GO:0018107)	1/60	1.972605e-01	2.954484e-01	0	0	4.677024e+00	7.591888e+00	ROCK2
GO_Biological_Process_2021	negative regulation of response to stimulus (GO:0048585)	1/61	2.001993e-01	2.991792e-01	0	0	4.598843e+00	7.396972e+00	DDAH1
GO_Biological_Process_2021	I-kappaB kinase/NF-kappaB signaling (GO:0007249)	1/62	2.031275e-01	3.028776e-01	0	0	4.523224e+00	7.209664e+00	ROCK2
GO_Biological_Process_2021	positive regulation of viral process (GO:0048524)	1/63	2.060451e-01	3.063084e-01	0	0	4.450045e+00	7.029559e+00	NELFB
GO_Biological_Process_2021	regulation of autophagy (GO:0010506)	2/231	2.063455e-01	3.063084e-01	0	0	2.423027e+00	3.824030e+00	USP13;EEF1A2
GO_Biological_Process_2021	protein secretion (GO:0009306)	1/64	2.089522e-01	3.081237e-01	0	0	4.379189e+00	6.856276e+00	SLC30A8
GO_Biological_Process_2021	regulation of extrinsic apoptotic signaling pathway (GO:2001236)	1/64	2.089522e-01	3.081237e-01	0	0	4.379189e+00	6.856276e+00	PHIP
GO_Biological_Process_2021	lipid homeostasis (GO:0055088)	1/64	2.089522e-01	3.081237e-01	0	0	4.379189e+00	6.856276e+00	NR1D2
GO_Biological_Process_2021	regulation of cellular catabolic process (GO:0031329)	1/65	2.118488e-01	3.103399e-01	0	0	4.310547e+00	6.689463e+00	USP13
GO_Biological_Process_2021	inorganic anion transmembrane transport (GO:0098661)	1/65	2.118488e-01	3.103399e-01	0	0	4.310547e+00	6.689463e+00	GABRB2
GO_Biological_Process_2021	mitotic G1 DNA damage checkpoint signaling (GO:0031571)	1/65	2.118488e-01	3.103399e-01	0	0	4.310547e+00	6.689463e+00	CDKN1A
GO_Biological_Process_2021	positive regulation of cell cycle (GO:0045787)	1/66	2.147349e-01	3.131941e-01	0	0	4.244017e+00	6.528788e+00	ZBED6
GO_Biological_Process_2021	cell-cell junction assembly (GO:0007043)	1/66	2.147349e-01	3.131941e-01	0	0	4.244017e+00	6.528788e+00	EPB41L3
GO_Biological_Process_2021	positive regulation of catabolic process (GO:0009896)	1/67	2.176106e-01	3.146404e-01	0	0	4.179503e+00	6.373943e+00	DACT1
GO_Biological_Process_2021	transcription elongation from RNA polymerase II promoter (GO:0006368)	1/67	2.176106e-01	3.146404e-01	0	0	4.179503e+00	6.373943e+00	NELFB
GO_Biological_Process_2021	vascular endothelial growth factor receptor signaling pathway (GO:0048010)	1/67	2.176106e-01	3.146404e-01	0	0	4.179503e+00	6.373943e+00	ROCK2
GO_Biological_Process_2021	peptidyl-threonine modification (GO:0018210)	1/67	2.176106e-01	3.146404e-01	0	0	4.179503e+00	6.373943e+00	ROCK2
GO_Biological_Process_2021	positive regulation of protein localization to nucleus (GO:1900182)	1/68	2.204759e-01	3.174093e-01	0	0	4.116915e+00	6.224639e+00	EFCAB7
GO_Biological_Process_2021	regulation of myeloid cell differentiation (GO:0045637)	1/68	2.204759e-01	3.174093e-01	0	0	4.116915e+00	6.224639e+00	KAT2B
GO_Biological_Process_2021	DNA-templated transcription, elongation (GO:0006354)	1/69	2.233309e-01	3.208280e-01	0	0	4.056168e+00	6.080605e+00	NELFB
GO_Biological_Process_2021	carbohydrate homeostasis (GO:0033500)	1/70	2.261755e-01	3.232009e-01	0	0	3.997182e+00	5.941587e+00	SLC30A8
GO_Biological_Process_2021	sterol metabolic process (GO:0016125)	1/70	2.261755e-01	3.232009e-01	0	0	3.997182e+00	5.941587e+00	CYP26B1
GO_Biological_Process_2021	positive regulation of DNA-binding transcription factor activity (GO:0051091)	2/246	2.264342e-01	3.232009e-01	0	0	2.272339e+00	3.375107e+00	NHLH2;ARID5B
GO_Biological_Process_2021	fatty acid biosynthetic process (GO:0006633)	1/71	2.290099e-01	3.234220e-01	0	0	3.939881e+00	5.807345e+00	HPGD
GO_Biological_Process_2021	gland development (GO:0048732)	1/71	2.290099e-01	3.234220e-01	0	0	3.939881e+00	5.807345e+00	ARID5B
GO_Biological_Process_2021	histone acetylation (GO:0016573)	1/71	2.290099e-01	3.234220e-01	0	0	3.939881e+00	5.807345e+00	KAT2B
GO_Biological_Process_2021	response to metal ion (GO:0010038)	1/71	2.290099e-01	3.234220e-01	0	0	3.939881e+00	5.807345e+00	SLC30A8
GO_Biological_Process_2021	myeloid leukocyte differentiation (GO:0002573)	1/71	2.290099e-01	3.234220e-01	0	0	3.939881e+00	5.807345e+00	CDKN1A
GO_Biological_Process_2021	extrinsic apoptotic signaling pathway (GO:0097191)	1/72	2.318340e-01	3.246649e-01	0	0	3.884194e+00	5.677656e+00	INHBA
GO_Biological_Process_2021	response to ionizing radiation (GO:0010212)	1/72	2.318340e-01	3.246649e-01	0	0	3.884194e+00	5.677656e+00	CDKN1A
GO_Biological_Process_2021	positive regulation of protein secretion (GO:0050714)	1/72	2.318340e-01	3.246649e-01	0	0	3.884194e+00	5.677656e+00	SLC30A8
GO_Biological_Process_2021	cytoskeleton-dependent cytokinesis (GO:0061640)	1/72	2.318340e-01	3.246649e-01	0	0	3.884194e+00	5.677656e+00	ROCK2
GO_Biological_Process_2021	regulation of actin filament-based process (GO:0032970)	1/73	2.346480e-01	3.265518e-01	0	0	3.830054e+00	5.552310e+00	ROCK2
GO_Biological_Process_2021	insulin receptor signaling pathway (GO:0008286)	1/73	2.346480e-01	3.265518e-01	0	0	3.830054e+00	5.552310e+00	PHIP
GO_Biological_Process_2021	neurotransmitter transport (GO:0006836)	1/73	2.346480e-01	3.265518e-01	0	0	3.830054e+00	5.552310e+00	SLC38A2
GO_Biological_Process_2021	regulation of stress fiber assembly (GO:0051492)	1/74	2.374517e-01	3.270469e-01	0	0	3.777397e+00	5.431107e+00	ROCK2
GO_Biological_Process_2021	cellular response to amino acid starvation (GO:0034198)	1/74	2.374517e-01	3.270469e-01	0	0	3.777397e+00	5.431107e+00	CDKN1A
GO_Biological_Process_2021	sphingolipid biosynthetic process (GO:0030148)	1/74	2.374517e-01	3.270469e-01	0	0	3.777397e+00	5.431107e+00	SPTLC3
GO_Biological_Process_2021	DNA damage response, signal transduction by p53 class mediator (GO:0030330)	1/74	2.374517e-01	3.270469e-01	0	0	3.777397e+00	5.431107e+00	CDKN1A
GO_Biological_Process_2021	regulation of peptide hormone secretion (GO:0090276)	1/74	2.374517e-01	3.270469e-01	0	0	3.777397e+00	5.431107e+00	CACNA1E
GO_Biological_Process_2021	response to amino acid starvation (GO:1990928)	1/75	2.402454e-01	3.302138e-01	0	0	3.726164e+00	5.313861e+00	CDKN1A
GO_Biological_Process_2021	regulation of RNA splicing (GO:0043484)	1/76	2.430289e-01	3.326707e-01	0	0	3.676296e+00	5.200396e+00	SLC38A2
GO_Biological_Process_2021	chloride transport (GO:0006821)	1/76	2.430289e-01	3.326707e-01	0	0	3.676296e+00	5.200396e+00	GABRB2
GO_Biological_Process_2021	negative regulation of developmental process (GO:0051093)	1/77	2.458024e-01	3.350939e-01	0	0	3.627741e+00	5.090546e+00	ROCK2
GO_Biological_Process_2021	cellular response to UV (GO:0034644)	1/77	2.458024e-01	3.350939e-01	0	0	3.627741e+00	5.090546e+00	CDKN1A
GO_Biological_Process_2021	cellular component assembly (GO:0022607)	2/261	2.466666e-01	3.355871e-01	0	0	2.139105e+00	2.994143e+00	LRRTM3;ST13
GO_Biological_Process_2021	negative regulation of apoptotic signaling pathway (GO:2001234)	1/78	2.485659e-01	3.361174e-01	0	0	3.580447e+00	4.984153e+00	PHIP
GO_Biological_Process_2021	negative regulation of blood vessel morphogenesis (GO:2000181)	1/78	2.485659e-01	3.361174e-01	0	0	3.580447e+00	4.984153e+00	ROCK2
GO_Biological_Process_2021	negative regulation of protein serine/threonine kinase activity (GO:0071901)	1/78	2.485659e-01	3.361174e-01	0	0	3.580447e+00	4.984153e+00	CDKN2A
GO_Biological_Process_2021	negative regulation of NF-kappaB transcription factor activity (GO:0032088)	1/79	2.513193e-01	3.391542e-01	0	0	3.534366e+00	4.881069e+00	CDKN2A
GO_Biological_Process_2021	regulation of protein phosphorylation (GO:0001932)	2/266	2.534300e-01	3.407911e-01	0	0	2.098058e+00	2.879936e+00	ROCK2;PHIP
GO_Biological_Process_2021	negative regulation of extrinsic apoptotic signaling pathway (GO:2001237)	1/80	2.540628e-01	3.407911e-01	0	0	3.489451e+00	4.781154e+00	PHIP
GO_Biological_Process_2021	response to interferon-gamma (GO:0034341)	1/80	2.540628e-01	3.407911e-01	0	0	3.489451e+00	4.781154e+00	AQP4
GO_Biological_Process_2021	negative regulation of signal transduction (GO:0009968)	2/267	2.547835e-01	3.410729e-01	0	0	2.090035e+00	2.857790e+00	CYP26B1;DACT1
GO_Biological_Process_2021	regulation of G protein-coupled receptor signaling pathway (GO:0008277)	1/82	2.595202e-01	3.453376e-01	0	0	3.402949e+00	4.590309e+00	ROCK2
GO_Biological_Process_2021	regulation of gene expression, epigenetic (GO:0040029)	1/82	2.595202e-01	3.453376e-01	0	0	3.402949e+00	4.590309e+00	KAT2B
GO_Biological_Process_2021	ephrin receptor signaling pathway (GO:0048013)	1/82	2.595202e-01	3.453376e-01	0	0	3.402949e+00	4.590309e+00	ROCK2
GO_Biological_Process_2021	regulation of defense response (GO:0031347)	1/83	2.622340e-01	3.468759e-01	0	0	3.361280e+00	4.499134e+00	NR1D2
